# time	pop_1	pop_2	total	norm_ket	norm_bra	max_abs_ket	max_abs_bra
0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0
2.5	0.9999113127274235	8.868727257645949e-5	1.0	0.9999662070194002	1.0000690086664905	0.9997242092222445	0.9997242092222445
5.0	0.9996454464652326	0.00035455353476751507	1.0	0.9998647507753803	1.0002769836824559	0.998897235650891	0.998897235650891
7.5	0.9992029868192902	0.0007970131807088591	0.9999999999999991	0.9996953996303192	1.0006267722834483	0.9975202744934973	0.9975202744934973
10.0	0.9985849062736428	0.0014150937263563285	0.9999999999999991	0.999457768418199	1.0011231205487412	0.9955953141731884	0.9955953141731884
12.5	0.9977925589371502	0.002207441062849481	0.9999999999999998	0.99915131978917	1.0017726746637972	0.9931251309600204	0.9931251309600204
15.0	0.9968276732587402	0.0031723267412583963	0.9999999999999987	0.99877536609103	1.0025839831522156	0.9901132814859643	0.9901132814859643
17.5	0.9956923427800892	0.004307657219908369	0.9999999999999976	0.9983290717866414	1.0035675005407432	0.9865640931743533	0.9865640931743533
20.0	0.9943890150125508	0.005610984987447403	0.9999999999999982	0.9978114564060073	1.0047355930523005	0.9824826526231705	0.9824826526231705
22.5	0.9929204785420239	0.00707952145797295	0.9999999999999969	0.9972213980313372	1.0061025470527643	0.9778747919898353	0.9778747919898353
25.0	0.9912898484809117	0.008710151519085423	0.9999999999999971	0.9965576373130247	1.007684581107675	0.9727470734331815	0.9727470734331815
27.5	0.9895005504001152	0.010499449599880254	0.9999999999999954	0.995818782013974	1.009499862635453	0.967106771676021	0.967106771676021
30.0	0.9875563028862016	0.01244369711379344	0.999999999999995	0.9950033120791689	1.0115685302746822	0.960961854759058	0.960961854759058
32.5	0.9854610988789829	0.014538901121012544	0.9999999999999954	0.9941095852267725	1.0139127232153495	0.9543209630638749	0.9543209630638749
35.0	0.9832191859530359	0.01678081404695837	0.9999999999999943	0.9931358430563209	1.0165566188786797	0.9471933866892431	0.9471933866892431
37.5	0.980835045712792	0.019164954287202322	0.9999999999999943	0.9920802176688315	1.0195264804687296	0.9395890412710992	0.9395890412710992
40.0	0.9783133724748515	0.021686627525142294	0.9999999999999938	0.9909407387927369	1.0228507160628706	0.9315184423420874	0.9315184423420874
42.5	0.9756590514131696	0.02434094858682282	0.9999999999999923	0.989715341408608	1.026559951059698	0.9229926783316366	0.9229926783316366
45.0	0.9728771363425808	0.027122863657412396	0.9999999999999931	0.9884018738645467	1.0306871159642024	0.9140233823120595	0.9140233823120595
47.5	0.9699728273140025	0.030027172685989055	0.9999999999999916	0.9869981064729713	1.0352675516639822	0.9046227026001035	0.9046227026001035
50.0	0.966951448190661	0.033048551809330744	0.9999999999999918	0.9855017405782228	1.0403391345401858	0.8948032723267736	0.8948032723267736
