# time	pop_1	pop_2	total	norm_ket	norm_bra	max_abs_ket	max_abs_bra
0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0
25.0	0.9911829126856475	0.008817087314352911	1.0000000000000004	1.0006778056360144	0.9999736219864093	0.9909811986649033	0.9909811986649033
50.0	0.9653613233072462	0.03463867669275178	0.999999999999998	1.0025830608115405	1.0014443822208898	0.9642058740094389	0.9642058740094389
75.0	0.924354536144433	0.07564546385556235	0.9999999999999953	1.0053420832370452	1.0089299921968873	0.9205008238641305	0.9205008238641305
100.0	0.870974822588986	0.12902517741100938	0.9999999999999953	1.008367347349452	1.0297052554767216	0.8611908933396137	0.8611908933396137
125.0	0.8087378185093439	0.19126218149064467	0.9999999999999886	1.0109081066126477	1.0740543262063358	0.7880247830645858	0.7880247830645859
150.0	0.7415265626981268	0.2584734373018598	0.9999999999999866	1.0121174006068034	1.1568966737034097	0.7030814398527542	0.7030814398527543
175.0	0.6732570087950899	0.32674299120488426	0.9999999999999741	1.0111326152812126	1.302270086080188	0.608665552921525	0.6086655529215251
200.0	0.6075841611475634	0.3924158388523991	0.9999999999999625	1.007166229274827	1.5534985964058066	0.6182493919274789	0.618249391927479
225.0	0.5476734477691092	0.4523265522308376	0.9999999999999468	0.9996019213992445	1.9955493743526003	0.6586170514430338	0.6874408363824368
250.0	0.4960464600383092	0.5039535399616369	0.9999999999999462	0.9880885540576693	2.806491242970501	0.6876878124599699	0.7424264045838247
275.0	0.4544977096894975	0.5455022903104388	0.9999999999999363	0.9726210195450763	4.3852981533168744	0.7050464913983543	0.9057360181827824
300.0	0.42407156652828126	0.5759284334716371	0.9999999999999184	0.9535935034670211	7.694639198327639	0.7104752853573862	1.2749903709143988
325.0	0.4050860264118265	0.5949139735880827	0.9999999999999092	0.9318088403622539	15.229894195146247	0.7039540289255146	2.1500880483015483
350.0	0.397191035704644	0.6028089642952519	0.9999999999998959	0.908429098167505	33.73392828545701	0.685660275131272	4.121383626310232
375.0	0.39945188771251905	0.6005481122873744	0.9999999999998934	0.8848592284142511	81.14614680117074	0.6559693156143318	8.914524082812438
400.0	0.41045105205560933	0.5895489479442982	0.9999999999999076	0.8625689650251526	202.0793896510573	0.6154536748591583	22.885368055626127
425.0	0.4284036570735671	0.5715963429263347	0.9999999999999017	0.8428774715001007	497.504362032144	0.5648810840909473	70.74397582888315
450.0	0.4512823705019943	0.5487176294979126	0.999999999999907	0.8267452558547718	1173.183806504357	0.5052095501864324	203.6937178604959
475.0	0.4769468365001155	0.523053163499791	0.9999999999999065	0.8146278080920972	2604.4336999959064	0.4877018553788349	525.0641551558887
500.0	0.5032716987758107	0.496728301224107	0.9999999999999176	0.806434059608448	5400.778903201036	0.5326021979863114	1222.190829945018
525.0	0.5282662540595605	0.4717337459403593	0.9999999999999198	0.8015994075727304	10437.602117837227	0.5673714922536193	2587.873540011877
550.0	0.5501785249132606	0.44982147508666187	0.9999999999999225	0.7992434211111884	18813.994301901912	0.592026240570938	5015.732745430636
575.0	0.5675773512981662	0.4324226487017384	0.9999999999999046	0.7983586200575244	31708.66498382507	0.6067124897559709	8945.54454016331
600.0	0.5794079815404068	0.4205920184595034	0.9999999999999103	0.7979792529988923	50140.770066108256	0.6116955433430248	14746.080470468007
625.0	0.5850192839545928	0.4149807160453392	0.999999999999932	0.7972999334571025	74683.9907119128	0.6073505036803164	22547.740958207294
650.0	0.5841635759475713	0.41583642405238647	0.9999999999999578	0.7957376017442286	105204.3743672786	0.5941529400661748	32069.267468475802
675.0	0.5769726027715439	0.423027397228416	0.9999999999999599	0.792945861922107	140682.8057794527	0.5726691276276303	42506.79997990374
700.0	0.563914936090818	0.43608506390918095	0.9999999999999989	0.7887963682438254	179159.64756609267	0.5435455294803482	52553.06345898277
725.0	0.5457407827284626	0.4542592172715299	0.9999999999999925	0.7833408442398574	217834.8103991595	0.5074974517937597	62338.96304168456
750.0	0.523419945174475	0.476580054825508	0.999999999999983	0.7767635245261316	253374.17393004237	0.46529704024931806	69495.80725243104
775.0	0.4980777210328079	0.501922278967192	0.9999999999999999	0.7693300267884815	282467.51292845333	0.453093877200516	72523.71643103744
800.0	0.47093223623768005	0.529067763762315	0.9999999999999951	0.7613361338884969	302610.92749519105	0.4925630973905672	70475.05610706689
825.0	0.4432354295579057	0.5567645704420856	0.9999999999999913	0.7530589698927835	312979.70882114006	0.522982870631902	63535.35129219382
850.0	0.4162188944992808	0.5837811055007203	1.000000000000001	0.7447133333132521	315216.8594688342	0.5443523030867826	63462.431956727516
875.0	0.3910451517531052	0.6089548482468776	0.9999999999999829	0.7364169276882082	314054.21244421526	0.5568578749325046	61564.43306220791
900.0	0.3687646575721825	0.631235342427824	1.0000000000000064	0.7281691023256335	317795.99916893867	0.5608450081221852	64587.41508584899
925.0	0.3502788560592206	0.6497211439407814	1.000000000000002	0.7198476235593521	338503.87250407983	0.556787626055269	74184.3435725644
950.0	0.3363097330703432	0.6636902669296599	1.000000000000003	0.7112263241946155	391361.9210353486	0.5452580081616594	91445.80203453221
975.0	0.327376515397621	0.6726234846023726	0.9999999999999937	0.7020131983526634	493852.36265366647	0.5268988007402323	123101.38789071189
1000.0	0.32378029807363606	0.6762197019263578	0.9999999999999939	0.6919043244566347	667336.7699752594	0.5023984875792972	172135.59534589382
