# time ref_real ref_imag sibcc_real sibcc_imag direct_real direct_imag
0.0	0.00014936734585280952	-0.0	0.00018137686189228814	-1.906123866103927e-5	0.0001662174203346138	-8.292139203266889e-6
2.0	0.000149311928986987	-6.678722330337047e-7	0.00017820310179137843	-1.8731689073170672e-5	0.00016371413331390042	-8.291020392780406e-6
4.0	0.0001491459320088955	-1.332906402828962e-6	0.00017508487654398547	-1.8407836240438476e-5	0.0001612484546650077	-8.288059101245974e-6
6.0	0.00014887011282370326	-1.992294529642735e-6	0.00017202121439577228	-1.8089581700554152e-5	0.000158819820755934	-8.283310941951596e-6
8.0	0.00014848572482804756	-2.6432882079722717e-6	0.00016901116059622837	-1.7776828692785394e-5	0.0001564276763809639	-8.276830274060645e-6
10.0	0.00014799450246577215	-3.283226930383994e-6	0.00016605377710113617	-1.7469482128555583e-5	0.00015407147463500899	-8.26867022771144e-6
12.0	0.00014739864144538734	-3.909564706595774e-6	0.00016314814228024366	-1.716744856255122e-5	0.00015175067678981828	-8.258882728646417e-6
14.0	0.00014670077404046707	-4.519894492445588e-6	0.0001602933506300518	-1.6870636164328413e-5	0.00014946475217203023	-8.247518522379338e-6
16.0	0.00014590393998953149	-5.11197000966046e-6	0.000157488512491628	-1.6578954690410002e-5	0.0001472131780430383	-8.234627197908861e-6
18.0	0.0001450115535902201	-5.683724614570682e-6	0.00015473275377335733	-1.6292315456864633e-5	0.00014499543948064413	-8.220257210986626e-6
20.0	0.00014402736764168928	-6.2332869588361744e-6	0.00015202521567854452	-1.6010631312359625e-5	0.00014281102926247142	-8.204455906947873e-6
22.0	0.0001429554349279883	-6.758993274394807e-6	0.00014936505443778313	-1.573381661167935e-5	0.00014065944775111403	-8.187269543112481e-6
24.0	0.00014180006795337142	-7.259396204712805e-6	0.000146751441046007	-1.5461787189701105e-5	0.00013854020278099318	-8.168743310764165e-6
26.0	0.0001405657976386701	-7.73327019167793e-6	0.0001441835610041434	-1.519446033582061e-5	0.00013645280954689796	-8.148921356715437e-6
28.0	0.00013925733166729551	-8.179613509106074e-6	0.00014166061406528625	-1.4931754768819311e-5	0.00013439679049418447	-8.127846804465802e-6
30.0	0.00013787951313218273	-8.597647107260642e-6	0.00013918181398531111	-1.4673590612165906e-5	0.0001323716752106085	-8.105561774960543e-6
32.0	0.00013643728008352486	-8.986810495988358e-6	0.00013674638827785378	-1.4419889369744532e-5	0.00013037700031976826	-8.08210740695729e-6
34.0	0.0001349356265143507	-9.346754945637432e-6	0.00013435357797357637	-1.4170573902002339e-5	0.00012841230937613227	-8.057523877007493e-6
36.0	0.00013337956524991934	-9.67733432405091e-6	0.00013200263738364566	-1.3925568402509094e-5	0.00012647715276163006	-8.031850419059713e-6
38.0	0.0001317740931306097	-9.978593914431227e-6	0.00012969283386735021	-1.3684798374921795e-5	0.00012457108758378126	-8.005125343691627e-6
40.0	0.00013012415879941913	-1.0250757573114373e-5	0.00012742344760378348	-1.344819061034721e-5	0.0001226936775753413	-7.977386056977424e-6
42.0	0.0001284346333270445	-1.0494213589108939e-5	0.00012519377136752251	-1.321567316509558e-5	0.00012084449299544037	-7.948669078997223e-6
44.0	0.00012671028383215102	-1.070949959985721e-5	0.00012300311030823127	-1.2987175338818586e-5	0.00011902311053219427	-7.919010061994994e-6
46.0	0.00012495575018378323	-1.0897286901538755e-5	0.00012085078173412078	-1.2762627653025095e-5	0.00011722911320676448	-7.888443808191347e-6
48.0	0.00012317552480843168	-1.105836446899703e-5	0.00011873611489919822	-1.2541961829968015e-5	0.00011546209027884649	-7.857004287257448e-6
50.0	0.00012137393556709602	-1.1193622971716298e-5	0.00011665845079423885	-1.2325110771895979e-5	0.0001137216371535651	-7.82472465345625e-6
52.0	0.00011955513161841749	-1.130403903986442e-5	0.00011461714194141521	-1.2112008540663443e-5	0.00011200735528975556	-7.791637262457012e-6
54.0	0.00011772307214283647	-1.1390659999792094e-5	0.00011261155219252022	-1.1902590337693094e-5	0.00011031885210961033	-7.757773687829142e-6
56.0	0.00011588151776970169	-1.145458926292213e-5	0.00011064105653072093	-1.169679248428443e-5	0.0001086557409096708	-7.72316473722108e-6
58.0	0.00011403402452397858	-1.1496972516855004e-5	0.00010870504087578093	-1.1494552402262552e-5	0.00010701764077314435	-7.687840468230046e-6
60.0	0.0001121839400911509	-1.1518984833724439e-5	0.0001068029018926913	-1.1295808594961271e-5	0.00010540417648352682	-7.65183020396826e-6
