# time	pop_1	pop_2	total	norm_ket	norm_bra	max_abs_ket	max_abs_bra
0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0
2.5	0.997784383689757	0.002215616310239237	0.9999999999999962	1.0001085934083946	0.9999825747216226	0.9986651154722616	0.9986651154722616
5.0	0.9911611775610657	0.008838822438926074	0.9999999999999918	1.0004334681009	0.999933302593023	0.9946642476660855	0.9946642476660855
7.5	0.9802010429666974	0.019798957033288975	0.9999999999999863	1.0009719194172124	0.9998611073017788	0.9880087421052285	0.9880087421052285
10.0	0.9650208619248598	0.0349791380751209	0.9999999999999807	1.0017194791404056	0.9997805733665464	0.9787174686822551	0.9787174686822551
12.5	0.9457824181806618	0.05421758181931654	0.9999999999999784	1.0026699739830813	0.9997115245890005	0.9668167628423064	0.9668167628423064
15.0	0.922690573362242	0.07730942663773077	0.9999999999999728	1.0038156058197132	0.9996784552494896	0.9523403435482061	0.9523403435482061
17.5	0.8959909605262235	0.10400903947374442	0.9999999999999679	1.0051470520856332	0.9997098344346655	0.93532920833299	0.93532920833299
20.0	0.8659672232273652	0.13403277677259942	0.9999999999999646	1.0066535844056603	0.9998373083491313	0.9158315058308836	0.9158315058308836
22.5	0.8329378337023672	0.16706216629759232	0.9999999999999595	1.0083232032211962	1.0000948289609548	0.8939023862609712	0.8939023862609712
25.0	0.7972525287545267	0.20274747124542564	0.9999999999999523	1.0101427859605416	1.0005177397109724	0.8696038304189504	0.8696038304189504
27.5	0.7592884063991238	0.24071159360082678	0.9999999999999505	1.0120982461466392	1.001141850166092	0.8430044578112964	0.8430044578112964
30.0	0.7194457302216709	0.2805542697782766	0.9999999999999475	1.0141747007595385	1.0020025313536862	0.8141793146428642	0.8141793146428642
32.5	0.6781434916646317	0.321856508335303	0.9999999999999347	1.016356643164497	1.0031338620700923	0.7832096424435863	0.7832096424435863
35.0	0.6358147830541813	0.3641852169457591	0.9999999999999404	1.0186281189752444	1.0045678537663272	0.7501826281931528	0.7501826281931528
37.5	0.5929020360791146	0.40709796392082115	0.9999999999999358	1.020972902337696	1.0063337777994394	0.7151911368755909	0.7151911368755909
40.0	0.5498521816221084	0.4501478183778312	0.9999999999999396	1.0233746702831275	1.008457614084246	0.678333427471012	0.678333427471012
42.5	0.5071117873105618	0.4928882126893742	0.999999999999936	1.0258171730014571	1.010961634731165	0.7016783398556805	0.7016783398556805
45.0	0.4651222289059695	0.534877771093961	0.9999999999999305	1.0282843981143932	1.0138641303999583	0.730850189336072	0.730850189336072
47.5	0.42431495069869396	0.5756850493012293	0.9999999999999233	1.030760727274757	1.0171792811505858	0.7580861408895173	0.7580861408895173
50.0	0.3851068684444645	0.6148931315554607	0.9999999999999252	1.0332310836727066	1.0209171678483782	0.783315935343606	0.783315935343606
52.5	0.34789596610130136	0.6521040338986158	0.9999999999999172	1.035681069283389	1.025083914976497	0.8064748762968937	0.8064748762968937
55.0	0.3130571347430326	0.6869428652568847	0.9999999999999174	1.0380970909363518	1.0296819512746773	0.8275040006496515	0.8275040006496515
57.5	0.28093829858624697	0.7190617014136703	0.9999999999999173	1.0404664745187346	1.0347103711460373	0.8463502321535762	0.8463502321535762
60.0	0.2518568691272854	0.7481431308726191	0.9999999999999045	1.042777566837104	1.0401653773645336	0.8629665175667608	0.8629665175667608
62.5	0.22609656400566178	0.7739034359942489	0.9999999999999107	1.0450198248532434	1.0460407843064077	0.8773119450568054	0.8773119450568054
65.0	0.20390462245561217	0.7960953775442942	0.9999999999999063	1.0471838921750527	1.0523285606773225	0.8893518445525935	0.8893518445525935
67.5	0.18548944414776986	0.814510555852134	0.9999999999999039	1.0492616628237939	1.059019391407282	0.8990578698037547	0.8990578698037547
70.0	0.17101867292887535	0.8289813270710213	0.9999999999998967	1.0512463324130035	1.0661032398856813	0.9064080619659369	0.9064080619659369
72.5	0.16061774151233243	0.8393822584875572	0.9999999999998896	1.0531324369634214	1.0735698938284894	0.9113868945895622	0.9113868945895621
75.0	0.15436888762803425	0.8456311123718696	0.9999999999999039	1.0549158796435039	1.0814094806179078	0.9139852999494491	0.913985299949449
77.5	0.15231064657847765	0.8476893534214185	0.9999999999998961	1.0565939457689333	1.0896129407472193	0.9142006767124151	0.914200676712415
80.0	0.15443781963894576	0.8455621803609429	0.9999999999998886	1.0581653064194974	1.0981724508729822	0.9120368789994172	0.9120368789994171
82.5	0.16070191234947445	0.8392980876504159	0.9999999999998903	1.0596300110411023	1.1070817907826247	0.9075041869578151	0.907504186957815
85.0	0.17101203153840888	0.8289879684614717	0.9999999999998805	1.06098946939798	1.1163366512171375	0.900619259017677	0.9006192590176769
87.5	0.18523622495037625	0.8147637750495033	0.9999999999998795	1.0622464232291642	1.1259348818659118	0.8914050660635312	0.8914050660635311
90.0	0.20320324267893325	0.7967967573209419	0.9999999999998752	1.0634049079479897	1.1358766809221856	0.8798908078093689	0.8798908078093688
92.5	0.22470469527425152	0.7752953047256216	0.9999999999998731	1.0644702047078345	1.1461647293259136	0.8661118117198899	0.8661118117198898
95.0	0.24949757945086923	0.7505024205490088	0.9999999999998781	1.0654487831455004	1.1568042742190605	0.8501094148747487	0.8501094148747486
97.5	0.2773071387961478	0.7226928612037278	0.9999999999998757	1.0663482351094706	1.1678031672040232	0.831930829224824	0.8319308292248239
100.0	0.30783002380511115	0.692169976194764	0.9999999999998751	1.0671771996873158	1.1791718637474944	0.8116289907401881	0.811628990740188
102.5	0.3407377129659969	0.6592622870338701	0.999999999999867	1.0679452798679498	1.190923390534448	0.7892623929984952	0.7892623929984951
105.0	0.37568015450809394	0.6243198454917814	0.9999999999998754	1.0686629512128614	1.2030732877785382	0.7648949058100244	0.7648949058100243
107.5	0.4122895868099555	0.5877104131899107	0.9999999999998661	1.0693414629677507	1.2156395334657453	0.7385955795218542	0.7385955795218541
110.0	0.4501844943556897	0.5498155056441676	0.9999999999998572	1.0699927321232283	1.2286424562769267	0.7104384356891217	0.7104384356891216
112.5	0.4889736555159745	0.5110263444838792	0.9999999999998537	1.0706292310304517	1.242104643529968	0.680502244847	0.6805022448469998
115.0	0.5282602383123236	0.4717397616875202	0.9999999999998438	1.0712638692936547	1.2560508499293546	0.6841542079974622	0.6841542079974624
117.5	0.5676459006828833	0.43235409931697244	0.9999999999998558	1.0719098707943326	1.2705079122337328	0.7171137607055618	0.717113760705562
120.0	0.6067348525876816	0.39326514741215834	0.9999999999998399	1.07258064684782	1.2855046741713918	0.7480919741989475	0.7480919741989477
122.5	0.6451378385486175	0.354862161451225	0.9999999999998426	1.073289666647512	1.3010719250680545	0.777013316764095	0.7770133167640951
125.0	0.682476000884686	0.31752399911515294	0.9999999999998389	1.0740503263092698	1.317242354717157	0.803808214025226	0.803808214025226
127.5	0.7183845859500603	0.2816154140497824	0.9999999999998427	1.0748758179817743	1.3340505260342697	0.8284132088346989	0.8284132088346989
130.0	0.7525164580720911	0.24748354192774666	0.9999999999998378	1.0757790006302963	1.351532866007635	0.8507711025800738	0.8507711025800738
132.5	0.7845453885876512	0.21545461141218067	0.9999999999998319	1.0767722742234904	1.3697276743990208	0.8708310776188165	0.8708310776188165
135.0	0.8141690903463806	0.1858309096534656	0.9999999999998462	1.0778674591473603	1.388675148577386	0.8885488006234574	0.8885488006234574
137.5	0.8411119712522308	0.15888802874758043	0.9999999999998113	1.0790756827295833	1.4084174217990693	0.9038865066873711	0.9038865066873711
140.0	0.8651275838076015	0.13487241619221674	0.9999999999998181	1.0804072747739668	1.4289986112036464	0.9168130641058547	0.9168130641058547
142.5	0.8860007511651823	0.11399924883463142	0.9999999999998137	1.0818716739728744	1.450464870801316	0.9273040198096945	0.9273040198096945
145.0	0.9035493538441599	0.09645064615565407	0.9999999999998139	1.08347734698077	1.4728644438199874	0.9353416254893704	0.9353416254893702
147.5	0.9176257649825387	0.08237423501726594	0.9999999999998046	1.0852317217919787	1.4962477080000927	0.940914844507694	0.9409148445076938
150.0	0.9281179257420153	0.07188207425779664	0.9999999999998119	1.0871411368701878	1.5206672068222296	0.9440193397570413	0.944019339757041
152.5	0.9349500562127643	0.06504994378703902	0.9999999999998033	1.0892108072279798	1.5461776592833256	0.9446574426744437	0.9446574426744434
155.0	0.9380830008481642	0.061916999151616234	0.9999999999997804	1.091444808356224	1.5728359407623043	0.9428381036835304	0.94283810368353
157.5	0.9375142110563092	0.062485788943471725	0.9999999999997808	1.0938460785619524	1.600701027800147	0.9385768243866106	0.9385768243866103
160.0	0.9332773710545578	0.06672262894522066	0.9999999999997784	1.0964164398978675	1.6298339003254811	0.9318955718828869	0.9318955718828865
162.5	0.9254416764240826	0.0745583235756951	0.9999999999997777	1.0991566374670532	1.6602973960469738	0.9228226756398018	0.9228226756398015
165.0	0.9141107779542288	0.08588922204554537	0.9999999999997742	1.1020663964739144	1.692156013465048	0.9113927073937195	0.9113927073937191
167.5	0.8994214063181142	0.10057859368166427	0.9999999999997784	1.105144495978877	1.7254756622799454	0.8976463446033867	0.8976463446033863
170.0	0.8815416958475787	0.11845830415218826	0.999999999999767	1.1083888579117678	1.7603233629381134	0.8816302180248671	0.8816302180248667
172.5	0.8606692281590829	0.1393307718406835	0.9999999999997664	1.1117966495189209	1.7967669007072358	0.8633967440197947	0.8633967440197944
175.0	0.8370288186058318	0.16297118139392217	0.999999999999754	1.1153643970725262	1.834874444042083	0.843003942249873	0.8430039422498725
177.5	0.8108700704839588	0.18912992951580293	0.9999999999997617	1.1190881083673594	1.8747141421360962	0.8205152394496329	0.8205152394496324
180.0	0.7824647235905133	0.21753527640924902	0.9999999999997624	1.1229634012779854	1.9163537224808675	0.7959992600067527	0.7959992600067523
182.5	0.7521038251148054	0.2478961748849542	0.9999999999997596	1.1269856354554226	1.959860116002127	0.7695296041151387	0.7695296041151383
185.0	0.7200947519360679	0.2799052480636847	0.9999999999997526	1.1311500441112483	2.005299144913354	0.7411846143012143	0.7411846143012139
187.5	0.6867581142022058	0.3132418857975416	0.9999999999997473	1.1354518627725312	2.0527353167997617	0.7110471311596708	0.7110471311596703
190.0	0.6524245705773336	0.34757542942241865	0.9999999999997522	1.139886451894953	2.10223177753366	0.679204239173546	0.6792042391735456
192.5	0.6174315857757025	0.3825684142240481	0.9999999999997505	1.1444494102945313	2.1538504852589213	0.6457470035385865	0.6457470035385862
195.0	0.5821201609548036	0.4178798390449424	0.999999999999746	1.1491366765000766	2.207652677577001	0.6305197290401153	0.6305197290401151
197.5	0.546831567230057	0.4531684327696735	0.9999999999997304	1.1539446153373119	2.2636997137638386	0.6586870363285149	0.6586870363285147
200.0	0.511904112009857	0.48809588798988535	0.9999999999997423	1.1588700873288997	2.322054382677338	0.6850911814656196	0.6850911814656194
202.5	0.47766996704656906	0.5223300329531665	0.9999999999997355	1.163910498829121	2.3827827740491765	0.7096710568613419	0.7096710568613417
205.0	0.44445208607167747	0.5555479139280415	0.9999999999997189	1.1690638312032298	2.4459568148564803	0.7323705320670785	0.7323705320670783
207.5	0.41256123864627015	0.5874387613534574	0.9999999999997276	1.174328647804322	2.511657571862285	0.7531385720519379	0.7531385720519377
210.0	0.3822931854317055	0.6177068145680237	0.9999999999997291	1.179704077988429	2.579979414268953	0.771929341583851	0.7719293415838508
212.5	0.35392601848336347	0.6460739815163592	0.9999999999997227	1.1851897779339535	2.651035114484521	0.788702295530893	0.7887022955308929
215.0	0.3277176884148011	0.672282311584912	0.9999999999997131	1.190785868585479	2.7249619377430347	0.8034222549469693	0.8034222549469692
217.5	0.303903738385459	0.6960962616142479	0.9999999999997069	1.1964928516140756	2.801928730136155	0.8160594688505685	0.8160594688505683
220.0	0.2826952628530809	0.7173047371466238	0.9999999999997047	1.2023115048646558	2.8821439570740317	0.826589661647111	0.8265896616471109
222.5	0.2642771069180185	0.735722893081691	0.9999999999997096	1.2082427593325054	2.965864568471373	0.8349940661853905	0.8349940661853904
225.0	0.24880631988987173	0.7511936801098327	0.9999999999997045	1.2142875602614511	3.053405472430828	0.8412594424773465	0.8412594424773464
227.5	0.23641087444354952	0.7635891255561487	0.9999999999996982	1.220446715469977	3.145149287256208	0.8453780821482344	0.8453780821482343
230.0	0.22718866041818053	0.7728113395815045	0.999999999999685	1.2267207344733395	3.2415559166140757	0.8473477987214525	0.8473477987214524
232.5	0.22120675996518718	0.7787932400344987	0.9999999999996858	1.2331096623638451	3.343171362862185	0.8471719038790255	0.8471719038790254
235.0	0.21850100838497807	0.7814989916147052	0.9999999999996833	1.2396129127234354	3.4506350720091308	0.8448591698752713	0.8448591698752712
237.5	0.21907584262073346	0.7809241573789539	0.9999999999996874	1.2462291040594966	3.5646850084689037	0.8404237783176259	0.8404237783176258
240.0	0.22290443701583218	0.7770955629838394	0.9999999999996716	1.2529559043658236	3.686159610887935	0.8338852555653049	0.8338852555653048
242.5	0.22992912360185247	0.7700708763978295	0.9999999999996819	1.2597898884083711	3.8159958057884413	0.825268395033755	0.825268395033755
245.0	0.240062091880031	0.7599379081196481	0.9999999999996791	1.2667264122158655	3.9552223750738382	0.8146031667311903	0.8146031667311903
247.5	0.25318636080209544	0.7468136391975724	0.9999999999996678	1.2737595090187555	4.104948199727993	0.8019246143936638	0.8019246143936639
