# time	pop_1	pop_2
0.0	1.0	0.0
5.0	0.9916062660944494	0.008393733905550975
10.0	0.9675405843851099	0.03245941561489002
15.0	0.9302750627757693	0.06972493722423043
20.0	0.8822895823776824	0.11771041762231742
25.0	0.8254550544358035	0.17454494556419645
30.0	0.7615641608915672	0.23843583910843255
35.0	0.6929493210918221	0.3070506789081775
40.0	0.6221777786767653	0.3778222213232346
45.0	0.5517703101799982	0.4482296898200015
50.0	0.48425794425697655	0.5157420557430235
55.0	0.4220750337339628	0.5779249662660371
60.0	0.367126494205975	0.6328735057940249
65.0	0.3205857936305351	0.6794142063694653
70.0	0.28318405154389387	0.7168159484561067
75.0	0.2554992490641666	0.7445007509358341
80.0	0.23798315602143572	0.7620168439785657
85.0	0.2308206037502324	0.769179396249769
90.0	0.2337231640252636	0.7662768359747376
95.0	0.24584387925896606	0.754156120741035
100.0	0.2659487616805773	0.7340512383194236
105.0	0.2926334413553763	0.7073665586446244
110.0	0.3243688443515862	0.6756311556484144
115.0	0.3594831301215819	0.6405168698784188
120.0	0.39626674335123496	0.6037332566487658
125.0	0.43315167183391223	0.5668483281660883
130.0	0.4687507079074863	0.5312492920925146
135.0	0.5017447927218748	0.49825520727812594
140.0	0.5308270749911875	0.46917292500881336
145.0	0.5548758410530084	0.44512415894699225
150.0	0.5733186860903712	0.4266813139096291
155.0	0.5862966999159126	0.4137033000840875
160.0	0.5941936052055586	0.4058063947944419
165.0	0.5968566078737395	0.40314339212626094
170.0	0.5934983889737739	0.4065016110262263
175.0	0.5836415499323552	0.4163584500676452
180.0	0.5680754090936299	0.43192459090637025
185.0	0.5485660106671473	0.45143398933285284
190.0	0.5266679101616504	0.47333208983834985
195.0	0.5031099153903983	0.49689008460960177
200.0	0.47835124853197974	0.5216487514680207
205.0	0.453329860665025	0.5466701393349753
210.0	0.429323994517134	0.5706760054828663
215.0	0.4072487185320263	0.5927512814679738
220.0	0.38738234301819174	0.6126176569818085
225.0	0.3698085484699653	0.6301914515300349
230.0	0.35491335114540734	0.645086648854593
235.0	0.3433428840187698	0.6566571159812309
240.0	0.33562361341267183	0.664376386587329
245.0	0.33190263068551135	0.6680973693144895
250.0	0.33193634827901414	0.6680636517209866
255.0	0.3352185247178453	0.6647814752821557
260.0	0.3411718948279924	0.6588281051720087
265.0	0.34934746029758784	0.6506525397024139
270.0	0.35947374870737303	0.6405262512926286
275.0	0.37125709099884185	0.6287429090011598
280.0	0.3841485643897292	0.6158514356102722
285.0	0.39741040116410364	0.6025895988358975
290.0	0.4104401844763645	0.5895598155236367
295.0	0.42292571382210237	0.5770742861778986
300.0	0.4346026147991301	0.5653973852008709
305.0	0.4449481528795197	0.5550518471204812
310.0	0.4532602312255837	0.5467397687744173
315.0	0.4590778357084143	0.5409221642915868
320.0	0.4624760093595428	0.5375239906404587
325.0	0.46390609683651174	0.5360939031634899
330.0	0.46373526644761015	0.5362647335523916
335.0	0.46192817829548666	0.5380718217045153
340.0	0.4581721730370815	0.5418278269629203
345.0	0.4523351606892207	0.5476648393107814
350.0	0.4447927355722665	0.5552072644277356
355.0	0.4362558446370885	0.563744155362914
360.0	0.4272885251090319	0.5727114748909704
365.0	0.41809035613068	0.581909643869322
370.0	0.40879303045373294	0.5912069695462692
375.0	0.39984405100574366	0.6001559489942582
380.0	0.3919298342440162	0.6080701657559855
385.0	0.3855223225211374	0.6144776774788643
390.0	0.38063535887597866	0.619364641124023
395.0	0.3770840372391423	0.6229159627608593
400.0	0.374883114645012	0.6251168853549895
405.0	0.37427310508202316	0.6257268949179782
410.0	0.37538499762766436	0.624615002372337
415.0	0.37800345731638363	0.6219965426836183
420.0	0.38170444055212793	0.6182955594478742
425.0	0.38616204199853615	0.6138379580014657
430.0	0.39125795904130006	0.6087420409587021
435.0	0.39691270120406774	0.6030872987959341
440.0	0.40289301029333524	0.5971069897066666
445.0	0.40883412971995114	0.5911658702800505
450.0	0.4144197245176907	0.5855802754823111
455.0	0.41947611157165743	0.5805238884283443
460.0	0.4238752371941585	0.5761247628058435
465.0	0.4274093721168203	0.5725906278831812
470.0	0.4298335053586048	0.5701664946413968
475.0	0.4310191587375646	0.5689808412624372
480.0	0.43099934436673065	0.5690006556332713
485.0	0.4298747953027677	0.5701252046972343
490.0	0.4277893515956918	0.5722106484043097
495.0	0.42503687839182813	0.5749631216081734
500.0	0.4220438960823117	0.5779561039176899
